client_id,app_date,education,sex,age,car,car_type,decline_app_cnt,good_work,score_bki,bki_request_cnt,region_rating,home_address,work_address,income,sna,first_time,foreign_passport,default
5359,12JAN2014,PGR,F,25,Y,Y,0,1,-1.24224216,4,60,1,2,25000,1,3,N,0
29435,05FEB2014,UGR,F,30,Y,Y,0,1,-2.65705503,1,80,1,2,20000,1,4,N,0
35147,11FEB2014,SCH,M,23,N,N,0,0,-1.76543171,2,50,1,2,25000,1,3,N,0
107028,26APR2014,SCH,F,57,N,N,0,0,-1.14058629,8,70,2,3,26000,1,1,N,0
30892,06FEB2014,SCH,F,38,N,N,0,1,-1.17808348,0,70,1,2,18000,1,2,N,0
27549,03FEB2014,SCH,M,44,N,N,2,0,-1.64203093,4,50,1,2,40000,1,4,N,0
3922,10JAN2014,SCH,F,41,N,N,0,0,-1.4743423,0,50,2,3,30000,1,3,N,0
38015,14FEB2014,SCH,M,46,Y,Y,0,0,-2.0880473000000004,0,70,1,2,70000,1,4,Y,0
28283,04FEB2014,SCH,M,56,N,N,0,0,-2.20568584,3,40,1,2,10000,1,3,N,0
891,04JAN2014,SCH,M,49,Y,N,0,0,-1.14535247,1,70,1,3,30000,1,2,N,0
97850,14APR2014,PGR,M,28,Y,Y,0,0,-2.14020815,3,80,2,3,80000,1,2,Y,0
57007,05MAR2014,SCH,M,29,N,N,0,0,-1.97245377,2,80,2,3,60000,4,1,N,0
31164,07FEB2014,GRD,F,42,Y,Y,0,0,-2.19376638,2,80,2,3,240000,1,2,Y,0
55528,04MAR2014,GRD,F,46,Y,N,1,0,-1.77907085,1,50,1,1,40000,4,3,N,0
36206,12FEB2014,SCH,F,41,Y,Y,0,1,-2.17246832,1,80,2,3,45000,3,2,N,0
82032,30MAR2014,UGR,F,28,N,N,1,1,-2.53596713,1,50,1,2,12000,3,1,N,0
99705,16APR2014,SCH,M,31,Y,Y,0,0,-1.66970754,0,50,2,3,30000,3,2,Y,0
60382,09MAR2014,GRD,M,29,Y,Y,0,1,-2.0778181,2,60,1,1,40000,1,3,Y,0
49386,26FEB2014,SCH,M,32,N,N,0,0,-2.68401104,5,50,2,3,40000,4,1,N,1
20614,28JAN2014,SCH,M,23,N,N,0,1,-1.16693249,2,60,1,2,25000,4,2,N,0
103881,22APR2014,GRD,M,26,N,N,0,1,-2.38334974,1,80,2,3,25000,1,2,Y,1
101940,19APR2014,SCH,F,35,N,N,0,1,-2.66412591,2,40,2,3,30000,4,1,N,0
76583,24MAR2014,SCH,M,35,N,N,0,0,-1.99573738,1,80,2,3,25000,3,2,N,0
52151,28FEB2014,UGR,F,26,N,N,1,0,-1.55944409,3,40,2,3,30000,3,2,N,0
91336,07APR2014,GRD,M,26,N,N,2,1,-1.25633368,5,60,2,3,25000,1,1,N,0
16311,23JAN2014,SCH,F,55,N,N,0,0,-1.93232238,1,60,2,3,17000,4,4,N,0
8412,15JAN2014,SCH,F,59,N,N,2,0,-0.9208904,4,50,2,3,10000,4,1,N,0
46225,22FEB2014,SCH,M,36,N,N,0,0,-2.32397688,0,50,2,3,18000,4,1,N,0
6706,14JAN2014,SCH,F,46,N,N,0,0,-2.72880234,1,50,1,2,12000,1,3,N,0
71659,19MAR2014,UGR,M,25,N,N,6,0,-1.47253616,1,40,2,3,50000,2,1,N,0
15786,23JAN2014,PGR,F,33,Y,Y,0,1,-2.9326962000000005,1,80,2,3,100000,1,4,Y,0
106132,25APR2014,SCH,F,42,N,N,0,0,-2.83980911,2,50,2,3,12000,4,1,N,0
106880,26APR2014,SCH,M,44,N,N,2,0,-2.22500363,3,70,2,3,20000,4,1,N,1
70708,19MAR2014,GRD,F,60,N,N,0,1,-1.77182523,2,50,2,3,50000,1,4,N,0
41948,18FEB2014,SCH,M,44,N,N,1,0,-2.38489954,2,80,2,3,25000,1,4,N,0
51893,28FEB2014,SCH,F,30,N,N,0,0,-1.5168316000000002,2,60,1,1,15000,2,3,N,0
21808,29JAN2014,GRD,F,40,N,N,0,0,-2.25424528,1,60,2,3,40000,1,1,N,0
99374,16APR2014,GRD,M,48,N,N,1,0,-2.18052256,6,80,2,3,150000,1,4,N,0
107935,28APR2014,GRD,F,33,N,N,0,0,-2.51939184,0,80,2,3,42000,1,2,N,0
74008,21MAR2014,GRD,F,34,N,N,0,1,-2.43005921,0,60,1,2,30000,1,4,N,0
106520,25APR2014,SCH,M,44,Y,N,2,0,-2.34514483,4,50,2,3,14000,1,3,N,0
32297,08FEB2014,SCH,M,33,N,N,1,0,-2.67970817,6,50,2,3,100000,4,3,N,1
56369,05MAR2014,SCH,F,37,Y,N,0,0,-1.21170918,0,50,1,1,20000,2,2,N,0
25613,01FEB2014,SCH,F,32,N,N,0,0,-0.92054949,0,80,2,3,35000,1,2,Y,0
10446,17JAN2014,SCH,M,35,N,N,1,0,-2.24049507,4,40,1,2,13000,1,4,N,0
34742,11FEB2014,GRD,F,38,N,N,0,0,-2.12236174,5,40,1,2,22000,1,3,N,0
54090,03MAR2014,SCH,F,43,N,N,0,0,-2.31135671,5,50,1,1,20000,1,3,N,0
71547,19MAR2014,GRD,F,45,N,N,0,0,-2.53887635,0,70,1,3,25000,1,4,N,0
85269,02APR2014,UGR,F,36,N,N,0,0,-1.59844897,1,80,2,3,48000,1,4,N,0
10499,17JAN2014,GRD,F,37,N,N,0,0,-1.6748294,3,50,1,1,35000,1,3,N,0
8962,16JAN2014,SCH,F,56,N,N,0,0,-2.1356082,1,50,1,2,7500,1,3,N,0
6000,13JAN2014,SCH,F,52,N,N,0,0,-1.77526279,0,60,2,2,15000,1,2,N,0
45963,22FEB2014,UGR,M,27,Y,N,0,0,-2.94445005,1,60,2,3,20000,4,1,N,0
46499,23FEB2014,SCH,F,49,Y,Y,0,0,-1.9815226000000001,1,50,1,2,20000,3,1,N,0
64800,13MAR2014,SCH,M,49,N,N,0,0,-1.99911627,0,50,1,3,25000,1,1,N,0
1277,05JAN2014,SCH,F,54,N,N,0,0,-1.91978793,0,80,2,3,40000,1,4,N,0
19698,27JAN2014,SCH,F,52,Y,N,0,0,-0.86982496,0,40,1,1,10500,4,3,N,1
38930,15FEB2014,SCH,F,54,N,N,0,0,-2.4190516,6,50,1,2,35000,4,2,N,0
105770,24APR2014,GRD,M,38,Y,Y,0,0,-2.0006096,3,70,2,2,80000,1,4,N,0
19328,27JAN2014,GRD,F,31,N,N,0,1,-1.46450504,5,40,1,2,28000,1,2,N,0
105670,24APR2014,SCH,F,25,N,N,0,0,-2.16083706,1,70,2,3,40000,4,1,N,0
252,02JAN2014,SCH,M,36,N,N,0,0,-1.43893045,2,60,1,2,22000,1,4,Y,0
104399,22APR2014,GRD,M,37,Y,N,0,0,-2.90721578,0,60,2,3,35000,1,4,Y,0
7176,14JAN2014,SCH,M,47,N,N,0,0,-2.59050013,1,40,1,3,60000,1,4,N,0
7571,15JAN2014,SCH,F,34,Y,N,0,1,-1.934506,1,40,2,3,15000,1,4,N,0
8438,15JAN2014,UGR,M,61,Y,Y,0,0,-3.0353854,1,80,2,3,70000,1,4,Y,0
66461,15MAR2014,SCH,M,56,Y,Y,0,0,-1.81888667,1,50,2,3,30000,4,1,N,0
54965,04MAR2014,SCH,F,51,Y,N,0,0,-2.50689566,5,50,1,3,40000,4,1,N,0
70181,18MAR2014,SCH,F,40,N,N,0,0,-1.78662176,1,50,2,3,70000,1,4,N,0
35186,11FEB2014,GRD,F,53,Y,Y,0,0,-2.4551373,6,50,1,3,90000,1,2,N,0
5928,13JAN2014,GRD,F,30,N,N,0,1,-2.16111446,0,50,1,2,30000,2,2,N,1
51835,28FEB2014,SCH,F,61,N,N,0,0,-1.66976054,1,50,2,3,12000,4,1,N,1
104803,23APR2014,GRD,F,46,Y,Y,0,0,-2.11965956,9,50,2,3,80000,1,3,N,1
21368,28JAN2014,GRD,M,27,N,N,0,0,-2.36173317,1,50,1,2,45000,2,2,N,0
6380,13JAN2014,SCH,M,38,Y,N,1,0,-1.68859391,2,50,1,3,45000,1,3,N,0
79557,27MAR2014,GRD,F,31,Y,Y,0,0,-1.30692404,2,80,2,3,70000,1,3,Y,0
13412,21JAN2014,UGR,F,54,N,N,0,0,-2.23471557,0,50,1,1,13000,2,4,N,0
74370,21MAR2014,GRD,F,40,N,N,0,0,-2.23994997,1,50,1,2,60000,1,3,N,0
45675,22FEB2014,GRD,M,27,N,N,0,0,-1.91159424,2,60,1,1,25000,4,3,N,0
4891,11JAN2014,SCH,F,35,N,N,0,0,-2.16698514,5,80,2,3,35000,1,4,N,0
37770,13FEB2014,SCH,F,47,Y,N,0,0,-1.87669932,2,60,1,2,40000,1,3,N,0
99845,17APR2014,GRD,M,25,Y,N,0,0,-2.40886235,1,40,2,3,20000,3,2,N,0
72301,20MAR2014,GRD,F,28,N,N,0,0,-1.33208376,8,80,2,3,60000,1,4,N,0
7582,15JAN2014,GRD,M,61,N,N,0,0,-1.72314067,4,60,2,3,9000,4,3,N,1
85538,02APR2014,SCH,M,47,N,N,0,0,-2.2201022999999998,1,50,1,3,59590,1,3,N,0
3868,10JAN2014,GRD,F,43,N,N,0,0,-1.83837423,5,60,1,1,42000,1,3,N,0
20180,27JAN2014,GRD,F,22,N,N,2,0,-1.44130972,1,40,1,1,20000,2,2,N,0
1032,05JAN2014,GRD,M,28,Y,Y,0,1,-2.21118152,1,50,1,2,160000,1,4,Y,0
13008,20JAN2014,SCH,F,43,N,N,2,0,-1.28601068,3,40,1,1,23000,1,3,N,0
60697,10MAR2014,SCH,M,47,Y,Y,0,0,-1.72352603,0,70,2,3,50000,1,3,Y,1
41325,18FEB2014,SCH,F,21,N,N,1,0,-2.38726804,1,80,2,3,5000,1,2,N,0
58512,07MAR2014,GRD,F,34,N,N,0,0,-2.32235687,1,50,1,2,18000,1,4,Y,0
23367,30JAN2014,GRD,F,27,Y,Y,0,1,-2.78385846,2,80,2,3,40000,1,1,N,0
69597,18MAR2014,SCH,F,48,N,N,0,0,-2.25124335,1,60,1,2,15500,1,4,N,0
85033,01APR2014,SCH,F,52,N,N,0,1,-1.50309524,3,50,1,3,32000,1,3,N,0
5992,13JAN2014,GRD,F,68,N,N,0,0,-2.01066392,2,60,2,3,15000,4,1,N,0
69296,18MAR2014,GRD,M,23,N,N,1,0,-2.38726804,2,50,2,3,25000,2,3,N,0
51437,28FEB2014,GRD,F,33,N,N,0,1,-1.64000304,0,80,2,3,30000,1,4,Y,0
80499,28MAR2014,SCH,F,56,N,N,0,0,-0.93464125,3,40,2,3,7000,1,2,N,1
93127,09APR2014,SCH,F,39,Y,N,1,0,-0.96732973,1,60,1,2,30000,1,4,N,0
100303,17APR2014,SCH,F,35,Y,N,0,0,-2.0730456999999998,1,60,2,3,17000,1,4,N,0
108602,28APR2014,GRD,M,32,N,N,1,0,-1.61481599,8,50,2,3,50000,1,3,N,0
18487,25JAN2014,SCH,M,29,Y,N,1,0,-1.01405282,1,50,2,3,50000,1,4,Y,1
84693,01APR2014,SCH,F,43,N,N,0,0,-2.39733591,4,60,2,3,40000,4,1,N,0
35171,11FEB2014,GRD,M,30,Y,Y,2,1,-2.01310609,6,60,2,3,42000,1,3,Y,0
38869,15FEB2014,GRD,F,54,N,N,0,0,-2.48788068,0,50,2,3,12000,1,4,N,0
40249,17FEB2014,SCH,M,31,N,N,0,0,-1.77526279,1,80,2,2,52000,3,1,N,0
2511,08JAN2014,GRD,F,24,N,N,0,1,-2.27930707,2,50,1,2,30000,2,3,Y,0
95208,11APR2014,UGR,F,32,N,N,0,0,-1.46826628,1,80,2,3,70000,1,4,N,0
75776,23MAR2014,SCH,M,28,N,N,2,1,-0.80098523,2,60,2,3,20000,1,4,N,1
90056,06APR2014,SCH,F,42,N,N,0,0,-1.89335101,0,60,2,3,14000,4,1,N,0
47161,24FEB2014,SCH,F,40,Y,N,0,0,-1.82397039,1,60,1,2,60000,2,2,N,0
43509,20FEB2014,UGR,F,21,N,N,0,1,-2.92600463,0,70,2,3,25000,2,1,N,0
18767,26JAN2014,GRD,M,29,N,N,2,0,-1.02383669,2,60,1,3,60000,1,3,N,0
31780,07FEB2014,UGR,F,32,N,N,0,0,-2.31487185,2,60,1,3,30000,1,4,Y,0
1890,06JAN2014,GRD,F,26,N,N,1,1,-1.84913698,2,50,2,3,27000,3,1,N,1
22132,29JAN2014,GRD,M,42,Y,N,2,0,-2.03325694,7,80,2,3,80000,1,3,N,0
49499,26FEB2014,UGR,F,56,N,N,0,0,-2.06872154,5,60,2,3,60000,1,4,Y,0
92163,08APR2014,UGR,F,25,N,N,0,1,-2.2368499,1,40,1,2,18000,1,3,N,0
19422,27JAN2014,SCH,F,31,N,N,5,1,-1.19166455,3,40,2,3,9000,1,3,N,0
66835,15MAR2014,SCH,M,51,Y,Y,0,0,-1.72132486,4,80,2,3,60000,1,4,N,0
86355,02APR2014,SCH,F,24,N,N,0,0,-1.39897212,1,60,1,3,8000,1,3,N,0
4504,10JAN2014,GRD,M,36,Y,N,0,0,-3.04717191,0,50,1,3,80000,1,4,Y,0
23714,30JAN2014,UGR,F,29,N,N,0,0,-2.33731075,1,80,2,3,100000,1,3,Y,0
58962,07MAR2014,SCH,M,33,N,N,0,0,-1.7402509999999998,5,50,1,2,46000,2,4,N,0
3864,10JAN2014,SCH,F,48,N,N,0,0,-1.5611561999999999,1,40,1,3,17000,1,4,N,0
95046,11APR2014,SCH,M,51,N,N,0,1,-2.11444386,1,60,2,3,30000,1,3,N,0
52181,28FEB2014,SCH,F,38,N,N,0,0,-1.95122857,2,50,1,1,20000,1,4,N,0
66296,15MAR2014,SCH,F,60,N,N,3,0,-0.78930766,2,60,1,2,7000,1,3,N,0
10084,17JAN2014,GRD,F,43,N,N,0,0,-2.17577934,1,40,1,2,16000,1,4,N,0
31926,07FEB2014,SCH,M,23,N,N,0,0,-1.63361841,6,50,2,3,40000,1,3,N,0
15999,23JAN2014,SCH,F,28,N,N,0,0,-1.97891054,2,80,2,3,40000,1,2,N,0
94187,10APR2014,GRD,F,37,N,N,0,0,-1.24469237,16,40,2,3,35000,4,4,N,1
91360,07APR2014,UGR,M,32,N,N,0,0,-1.4583972,2,80,2,3,35000,1,4,Y,0
57485,06MAR2014,GRD,F,52,N,N,0,0,-2.33712762,0,60,1,2,9000,1,3,N,0
83726,31MAR2014,SCH,F,34,N,N,0,0,-2.38726804,3,60,2,3,40000,1,2,N,0
82893,31MAR2014,SCH,M,29,Y,Y,0,0,-1.62157819,5,80,2,3,90000,3,3,Y,0
66916,15MAR2014,SCH,F,63,N,N,1,0,-1.37993246,4,50,1,2,9000,4,1,N,0
28377,04FEB2014,GRD,M,27,Y,Y,1,0,-1.29395689,2,80,2,3,60000,1,3,N,0
58031,06MAR2014,SCH,F,58,N,N,0,0,-2.15657689,1,50,1,2,28000,2,2,N,0
106252,25APR2014,GRD,F,43,N,N,0,0,-2.0710962,4,50,2,3,85000,1,3,N,0
20435,28JAN2014,SCH,F,36,N,N,0,0,-1.55182357,1,60,1,2,24000,1,4,N,0
28776,04FEB2014,SCH,F,35,N,N,0,0,-1.89962461,1,50,1,1,100000,1,4,N,0
89862,06APR2014,SCH,F,42,Y,N,0,1,-1.8374529999999998,1,60,2,3,19000,1,4,N,0
105171,23APR2014,GRD,F,28,N,N,0,0,-1.14634135,4,80,2,3,37000,4,1,N,0
77777,25MAR2014,GRD,F,60,N,N,0,0,-0.2800019,0,80,2,3,5000,1,2,N,0
50416,27FEB2014,UGR,F,36,N,N,3,0,-1.69475674,2,40,1,1,64000,1,3,N,1
79276,27MAR2014,SCH,F,58,N,N,0,0,-1.17444105,1,40,2,3,19000,1,3,N,0
24583,31JAN2014,SCH,F,38,Y,Y,1,0,-1.99538522,6,50,1,1,35000,4,1,N,0
32509,08FEB2014,SCH,F,51,N,N,1,0,-2.09914498,3,60,1,1,25000,2,2,Y,0
75249,23MAR2014,SCH,F,52,N,N,0,0,-1.38792126,1,50,1,2,15000,1,3,N,0
87997,04APR2014,SCH,F,40,N,N,1,0,-1.35486587,2,50,2,3,6400,4,1,N,0
105720,24APR2014,GRD,F,30,N,N,0,0,-1.69096454,2,50,2,3,16000,2,3,N,0
89204,05APR2014,SCH,M,50,N,N,0,0,-1.88232677,0,50,2,3,20000,1,4,N,0
72821,20MAR2014,GRD,M,44,N,N,0,0,-2.37756914,0,80,2,3,53000,1,4,N,0
102885,21APR2014,PGR,M,30,Y,Y,0,0,-2.02772079,0,70,2,2,65000,1,4,N,0
15813,23JAN2014,SCH,F,21,N,N,0,0,-2.45645681,1,60,1,2,25000,1,3,N,0
75705,23MAR2014,SCH,M,38,N,N,0,0,-2.22471529,0,60,1,1,24000,1,3,N,0
50020,26FEB2014,GRD,F,25,N,N,0,0,-2.06429671,0,50,2,3,40000,4,1,N,0
73032,20MAR2014,GRD,M,26,Y,N,0,0,-2.35305175,3,80,2,3,60000,1,4,N,0
66306,15MAR2014,SCH,F,50,N,N,1,0,-2.69951034,4,50,1,2,25000,1,4,N,0
57769,06MAR2014,SCH,F,36,N,N,1,0,-1.66586853,4,80,2,3,35000,1,2,Y,0
34768,11FEB2014,SCH,F,53,N,N,0,0,-0.70921666,5,50,2,3,25000,4,1,N,1
67529,16MAR2014,GRD,M,40,Y,N,0,1,-2.66873796,3,50,1,2,33000,1,3,Y,0
34796,11FEB2014,SCH,M,39,N,N,1,0,-2.37016169,2,50,2,3,30000,4,1,N,0
95313,11APR2014,GRD,F,41,Y,N,0,0,-2.12930095,6,80,2,3,200000,1,4,Y,0
64022,13MAR2014,SCH,M,37,N,N,0,0,-2.40955554,2,60,1,2,20000,4,4,N,0
52780,01MAR2014,SCH,F,46,N,N,0,0,-1.33777456,4,40,1,2,15000,1,3,N,1
3143,09JAN2014,SCH,F,36,N,N,0,0,-1.24761993,2,50,1,2,15000,3,3,N,1
26930,03FEB2014,SCH,F,46,N,N,0,0,-1.50997038,0,60,1,2,28000,1,1,N,0
89727,06APR2014,SCH,M,30,N,N,0,0,-2.36473373,1,40,2,3,16000,1,1,N,0
49050,26FEB2014,GRD,M,50,Y,Y,0,0,-1.4832119,3,50,2,3,100000,1,4,N,0
77750,25MAR2014,SCH,M,28,Y,Y,0,0,-1.99539681,1,40,2,3,25000,3,2,N,1
100615,17APR2014,UGR,F,60,N,N,0,0,-1.99427364,1,60,2,3,12000,4,1,N,0
18861,26JAN2014,SCH,M,38,N,N,0,0,-1.29009743,0,40,1,1,15000,1,3,N,1
82310,30MAR2014,PGR,M,35,Y,N,0,1,-2.54005809,1,50,1,3,85000,1,4,Y,0
54807,03MAR2014,SCH,F,36,N,N,0,0,-1.57109701,0,50,2,3,60000,4,1,N,0
76996,24MAR2014,UGR,F,55,N,N,0,0,-2.01102723,2,50,1,1,30000,2,2,N,0
69652,18MAR2014,SCH,M,27,Y,Y,0,0,-2.11787444,1,60,2,3,50000,3,1,Y,0
100410,17APR2014,PGR,F,47,N,N,0,0,-2.64891406,2,80,2,3,50000,1,4,Y,0
1728,06JAN2014,SCH,M,48,Y,Y,0,0,-1.71671294,3,40,1,2,28000,4,2,N,1
32778,09FEB2014,SCH,F,34,N,N,0,0,-1.18454047,3,50,2,3,20000,1,3,N,0
102279,19APR2014,SCH,F,43,N,N,0,0,-1.78243438,2,50,2,3,30000,1,4,N,0
31901,07FEB2014,SCH,F,60,Y,Y,1,0,-0.76824947,3,50,1,2,21500,1,3,N,1
74101,21MAR2014,UGR,M,25,N,N,0,0,-1.57143927,2,50,2,3,150000,2,3,Y,0
24361,31JAN2014,GRD,M,37,Y,N,0,0,-1.4249284,0,50,1,2,50000,1,4,N,0
97876,15APR2014,GRD,F,38,Y,N,0,0,-2.05182356,0,60,2,3,50000,1,3,N,0
66523,15MAR2014,SCH,F,21,Y,Y,3,0,-1.89487454,0,50,1,3,21000,1,3,N,0
7174,14JAN2014,GRD,F,26,N,N,0,1,-2.52960351,1,40,1,2,25000,4,1,N,0
98208,15APR2014,PGR,M,36,N,N,2,0,-1.99183156,5,60,2,3,35000,3,3,N,0
32710,08FEB2014,UGR,M,30,N,N,0,0,-1.76891236,1,50,1,2,30000,1,2,N,0
76613,24MAR2014,SCH,F,55,N,N,0,0,-2.36026373,4,40,2,3,28000,1,4,N,0
32569,08FEB2014,SCH,F,54,N,N,3,1,-1.43552212,0,60,2,3,8000,1,4,Y,0
43015,19FEB2014,SCH,M,36,Y,N,0,0,-2.3735025000000003,2,80,2,3,60000,1,4,N,0
83023,31MAR2014,SCH,F,24,N,N,0,0,-2.18862627,1,70,2,3,30000,1,1,N,0
89630,06APR2014,SCH,M,27,N,N,0,0,-2.7714138999999998,1,70,2,3,50000,1,3,N,1
28803,04FEB2014,PGR,M,35,Y,Y,0,0,-1.71155345,7,80,2,3,150000,1,4,Y,0
39234,15FEB2014,UGR,M,23,N,N,0,0,-1.6400805,4,60,1,2,25000,1,3,N,0
36370,12FEB2014,UGR,M,22,N,N,0,0,-1.41470964,0,50,1,1,35000,3,2,N,0
33818,10FEB2014,GRD,M,37,Y,N,1,0,-1.01776058,0,50,1,2,30000,1,4,Y,1
23298,30JAN2014,GRD,F,51,N,N,0,0,-1.30326579,5,40,1,2,30000,1,3,N,0
15677,23JAN2014,SCH,F,54,N,N,0,0,-2.14004292,1,60,2,3,8150,1,3,N,0
71378,19MAR2014,SCH,F,51,N,N,0,0,-0.87715895,4,40,1,2,12000,2,1,N,0
75494,23MAR2014,PGR,F,32,Y,Y,0,0,-2.81158126,0,80,2,3,30000,1,4,N,0
91574,08APR2014,GRD,F,51,N,N,0,0,-1.46281274,13,60,2,3,55000,3,3,N,0
69615,18MAR2014,SCH,F,59,N,N,0,0,-2.72014233,1,50,2,3,20000,4,1,N,0
11512,19JAN2014,GRD,F,38,N,N,0,1,-0.39083528,12,70,1,2,85000,1,3,N,0
22430,29JAN2014,SCH,F,41,N,N,0,0,-2.36009174,1,40,1,2,15000,2,2,N,0
14456,21JAN2014,GRD,M,28,Y,N,0,0,-2.82938696,0,50,1,1,30000,1,3,N,0
3298,09JAN2014,SCH,F,27,N,N,6,0,-0.70315025,1,60,1,2,30000,2,1,N,0
41047,17FEB2014,SCH,F,34,N,N,0,0,-1.71776406,2,60,2,3,16000,3,2,Y,0
39079,15FEB2014,SCH,M,32,Y,N,0,0,-2.33612131,1,50,1,2,25000,3,2,N,0
46192,22FEB2014,SCH,M,23,N,N,2,0,-1.866557,0,50,2,3,30000,3,1,N,1
14242,21JAN2014,UGR,F,24,N,N,0,0,-1.18245095,1,50,1,2,20000,1,3,N,0
70569,18MAR2014,SCH,F,30,N,N,1,0,-1.43729195,5,60,2,3,40000,1,4,N,0
74285,21MAR2014,SCH,F,30,N,N,0,0,-1.45825972,0,40,2,3,10000,4,1,N,0
33593,10FEB2014,GRD,M,36,N,N,3,0,-2.14102527,1,40,1,2,25000,1,3,N,0
37569,13FEB2014,GRD,F,55,N,N,0,1,-1.54862271,3,40,1,3,25000,2,4,N,0
32725,08FEB2014,SCH,F,33,N,N,1,0,-2.1881092,1,70,1,3,30000,1,3,N,0
72423,20MAR2014,SCH,M,36,Y,Y,0,0,-2.48977712,0,70,1,3,90000,1,3,N,0
75273,23MAR2014,SCH,F,54,N,N,0,0,-1.96412318,2,50,2,3,40000,4,1,N,0
95173,11APR2014,SCH,F,63,N,N,0,0,-2.49219535,0,50,2,3,9000,2,2,N,0
63089,12MAR2014,GRD,F,51,N,N,2,0,-0.54798584,11,50,1,2,35000,1,3,N,0
53938,03MAR2014,SCH,M,40,Y,Y,0,0,-1.94115669,1,50,2,3,70000,1,1,N,0
11899,19JAN2014,SCH,F,48,N,N,0,0,-1.49675186,4,80,2,3,31000,1,3,N,0
90117,06APR2014,UGR,M,25,N,N,1,0,-1.5830242,1,60,2,3,40000,4,2,N,0
26115,02FEB2014,ACD,M,27,Y,Y,0,0,-2.54506973,1,80,2,3,120000,1,4,Y,0
56723,05MAR2014,UGR,F,37,Y,N,0,0,-1.88718107,0,60,1,2,23000,1,1,N,0
107658,27APR2014,SCH,F,40,N,N,0,0,-1.87319273,3,40,2,3,40000,1,3,N,0
45942,22FEB2014,PGR,F,44,N,N,0,0,-1.80637074,0,60,2,3,30000,4,1,N,1
89070,05APR2014,SCH,F,33,N,N,0,0,-1.61774482,4,50,1,2,20000,1,3,N,0
61189,10MAR2014,SCH,F,60,N,N,0,1,-1.29671486,3,60,2,3,38000,3,1,N,0
28883,04FEB2014,SCH,M,37,Y,Y,0,0,-1.66652979,0,40,1,2,25000,4,3,N,0
66710,15MAR2014,SCH,M,46,N,N,0,0,-1.84385513,7,70,2,3,70000,1,4,N,1
98048,15APR2014,SCH,F,56,N,N,0,0,-1.73976928,2,50,2,3,16000,1,4,N,0
56565,05MAR2014,SCH,M,29,Y,Y,0,1,-2.77644424,1,50,1,3,35000,3,3,N,0
59942,09MAR2014,GRD,M,31,Y,Y,0,0,-2.16991353,0,50,1,1,100000,1,4,N,0
59954,09MAR2014,SCH,F,46,N,N,0,0,-1.60391381,1,70,1,2,29000,2,1,N,0
62794,12MAR2014,GRD,F,33,Y,N,0,1,-2.2729409,3,80,2,3,40000,1,3,Y,0
28644,04FEB2014,SCH,F,30,N,N,0,0,-1.62319069,4,50,1,2,40000,2,2,N,0
80414,28MAR2014,SCH,F,28,N,N,0,0,-2.78079183,1,60,2,3,15000,4,1,N,0
40943,17FEB2014,SCH,M,27,Y,Y,0,0,-2.10860914,0,80,2,3,40000,4,1,N,0
35535,11FEB2014,SCH,M,44,N,N,0,0,-1.5236303,5,50,1,2,50000,1,4,N,0
21223,28JAN2014,SCH,F,51,Y,Y,0,0,-1.6465875,1,60,1,2,18000,1,3,N,0
29852,05FEB2014,,M,39,N,N,0,0,-2.17524229,5,40,1,2,30000,1,3,N,0
83026,31MAR2014,GRD,M,24,N,N,0,0,-2.1112901,2,80,2,3,40000,2,2,N,0
63524,12MAR2014,GRD,F,37,N,N,0,0,-1.43135412,2,30,2,3,60000,3,2,N,1
38695,14FEB2014,SCH,M,34,N,N,0,0,-1.5521095,1,80,2,3,70000,1,3,N,0
25289,01FEB2014,GRD,M,58,Y,Y,0,0,-2.83329288,1,50,1,2,40000,1,3,N,0
61936,11MAR2014,UGR,F,29,N,N,0,1,-1.11608009,2,70,1,3,40000,1,2,Y,0
33207,09FEB2014,GRD,F,52,N,N,0,1,-1.85243049,1,40,1,2,150000,1,4,Y,0
66120,15MAR2014,SCH,M,51,Y,N,0,0,-2.26501478,3,50,1,3,30000,1,4,N,0
76818,24MAR2014,GRD,F,23,N,N,0,1,-1.27748076,2,40,1,1,15000,1,3,N,0
78181,26MAR2014,GRD,F,29,N,N,0,0,-2.49020411,0,80,2,3,30000,1,3,Y,0
76652,24MAR2014,SCH,F,34,N,N,0,0,-2.26459781,4,50,1,1,24000,1,4,N,0
92083,08APR2014,SCH,M,52,Y,Y,0,0,-2.08431212,0,80,2,3,65000,1,2,N,0
26074,02FEB2014,UGR,F,65,N,N,0,0,-2.32177567,1,50,2,3,8600,4,1,N,0
46883,23FEB2014,SCH,F,48,N,N,1,0,-0.9263459,12,80,2,3,20000,1,1,N,1
11166,18JAN2014,SCH,F,28,N,N,0,0,-1.91206692,0,40,1,2,10000,1,3,N,0
37010,13FEB2014,SCH,F,38,N,N,1,0,-1.87301902,2,50,2,3,20000,4,1,N,1
83159,31MAR2014,SCH,M,33,Y,Y,0,0,-1.10666992,2,80,2,3,50000,1,3,N,1
40882,17FEB2014,SCH,F,49,Y,Y,0,0,-2.26887805,10,40,2,3,86500,4,4,N,0
40619,17FEB2014,PGR,F,34,Y,Y,0,1,-2.17959866,3,50,2,3,30000,1,3,N,0
75895,24MAR2014,SCH,F,25,N,N,0,0,-2.0285818,2,50,2,3,20000,1,3,N,0
30137,06FEB2014,SCH,M,39,N,N,0,0,-2.10516225,6,50,2,3,23000,2,1,N,0
